scope,horizon,market,portfolio_name,baseline,row_count,positive_event_count,positive_rate,roc_auc,pr_auc,brier_score,log_loss,calibration_error,precision_at_0_60,recall_at_0_60,top_decile_lift
market,1,jp,,gradient_boosting,1580.0,76.0,0.04810126582278481,0.5369890817469205,0.08845004891927852,0.05874384858630446,0.2324558872977162,0.042996242392688504,0.19230769230769232,0.06578947368421052,1.7105263157894737
market,1,jp,,historical_tail_threshold,1580.0,76.0,0.04810126582278481,0.5435155375139977,0.058860326881646,0.08417721502151901,1.7444268099087097,0.08417721418987342,0.12987012987012986,0.13157894736842105,2.1052631578947367
market,1,jp,,logistic_regression,1580.0,76.0,0.04810126582278481,0.5488521836506159,0.07025572937088462,0.24923314904310187,0.7031166950431892,0.4302463853103145,0.07051282051282051,0.2894736842105263,1.4473684210526314
market,1,jp,,random_forest,1580.0,76.0,0.04810126582278481,0.5706012038073909,0.11804068751235161,0.11668611651811313,0.4035703929500869,0.25091446548471485,0.25,0.07894736842105263,2.236842105263158
market,1,tw,,frozen_calibrated_xgboost,1343.0,88.0,0.06552494415487714,0.5958303151032235,0.08764517102189325,0.06103020931463377,0.24008098144216886,0.01388169519269203,0.0,0.0,1.6957070707070707
market,1,tw,,frozen_raw_xgboost_without_calibration,1343.0,88.0,0.06552494415487714,0.6023632741760232,0.09629636424896468,0.22192031352626518,0.6371991043920134,0.3902188471711933,0.11242603550295859,0.2159090909090909,1.8087542087542088
market,1,tw,,gradient_boosting,1343.0,88.0,0.06552494415487714,0.5610059760956175,0.07920078165919237,0.09499671977393288,0.34185132794582695,0.0845101770688576,0.05454545454545454,0.03409090909090909,0.6782828282828283
market,1,tw,,historical_tail_threshold,1343.0,88.0,0.06552494415487714,0.5512586019558131,0.08130372977729643,0.10796723731198811,2.2374337673590814,0.10796723652792256,0.16470588235294117,0.1590909090909091,2.147895622895623
market,1,tw,,logistic_regression,1343.0,88.0,0.06552494415487714,0.5801521187975371,0.1186716375569948,0.2877071682376896,0.7815912907277421,0.4605586237511309,0.0829145728643216,0.375,2.0348484848484847
market,1,tw,,random_forest,1343.0,88.0,0.06552494415487714,0.6142339731981166,0.10636599012569535,0.13843514697159387,0.4516688626181772,0.26107612108037814,0.1276595744680851,0.06818181818181818,2.373989898989899
market,1,us,,frozen_calibrated_xgboost,1636.0,93.0,0.05684596577017115,0.6119833587690506,0.10230645410575173,0.0529072225184257,0.21400185550904133,0.0067009654037340684,0.0,0.0,1.8234985575662208
market,1,us,,frozen_raw_xgboost_without_calibration,1636.0,93.0,0.05684596577017115,0.615976417954132,0.10700324674371721,0.20575447955851606,0.6018864204201145,0.3796874285108594,0.10457516339869281,0.17204301075268819,1.7162339365329138
market,1,us,,gradient_boosting,1636.0,93.0,0.05684596577017115,0.6001888514902544,0.07148793930847164,0.07030561157307796,0.2696211284809818,0.05548497061671519,0.058823529411764705,0.021505376344086023,0.8581169682664569
market,1,us,,historical_tail_threshold,1636.0,93.0,0.05684596577017115,0.5221395271047184,0.061022162631122326,0.10085574551955992,2.090060432064788,0.1008557447212714,0.1,0.0967741935483871,1.1799108313663782
market,1,us,,logistic_regression,1636.0,93.0,0.05684596577017115,0.6083387340678332,0.13119973034045515,0.18851820352829837,0.5647730353244893,0.3542789858971371,0.1559633027522936,0.1827956989247312,2.6816155258326777
market,1,us,,random_forest,1636.0,93.0,0.05684596577017115,0.6253283995010419,0.11284589787810298,0.09902684540346883,0.3576959051013646,0.19816973681415373,0.25,0.03225806451612903,2.5743509047993705
market,5,cn,,frozen_calibrated_xgboost,1136.0,55.0,0.04841549295774648,0.5694054326801783,0.08449700856688404,0.045683180292711595,0.19331147268634385,0.007560464476489859,0.0,0.0,2.53652312599681
market,5,cn,,frozen_raw_xgboost_without_calibration,1136.0,55.0,0.04841549295774648,0.5491380035320831,0.1058523557398913,0.20745658320272767,0.6056194024897997,0.39096441315355857,0.14606741573033707,0.23636363636363636,2.898883572567783
market,5,cn,,gradient_boosting,1136.0,55.0,0.04841549295774648,0.49282650744260365,0.056683114971541264,0.08683409111496417,0.35088708347140385,0.09155657908876957,0.08620689655172414,0.09090909090909091,1.0870813397129186
market,5,cn,,historical_tail_threshold,1136.0,55.0,0.04841549295774648,0.4959801530569338,0.04810947503201024,0.08890845052640847,1.8424734612008098,0.08890844970422536,0.04,0.03636363636363636,0.5435406698564593
market,5,cn,,logistic_regression,1136.0,55.0,0.04841549295774648,0.5654528635102178,0.08331651797294129,0.23523812969108565,0.6727056422823304,0.39868617486738606,0.08583690987124463,0.36363636363636365,1.8118022328548644
market,5,cn,,random_forest,1136.0,55.0,0.04841549295774648,0.5305861575981835,0.10690472867853776,0.08246941469170718,0.3167643565738413,0.1687894903763059,0.42857142857142855,0.05454545454545454,1.0870813397129186
market,5,hk,,frozen_calibrated_xgboost,1151.0,49.0,0.04257167680278019,0.5456128004740917,0.048647792375019046,0.04103274624813831,0.17801345892443343,0.007493585243060134,0.0,0.0,1.6199859254046445
market,5,hk,,frozen_raw_xgboost_without_calibration,1151.0,49.0,0.04257167680278019,0.5714656098374014,0.061665044712428466,0.19303875223216316,0.5745176503642005,0.37657637311571274,0.10666666666666667,0.16326530612244897,2.024982406755806
market,5,hk,,gradient_boosting,1151.0,49.0,0.04257167680278019,0.5696229489981111,0.05336947142308274,0.05144908477375781,0.2221810514615744,0.036066564583727194,0.0,0.0,1.417487684729064
market,5,hk,,historical_tail_threshold,1151.0,49.0,0.04257167680278019,0.4879717767324716,0.04211103033741733,0.08427454370634231,1.7464437781265127,0.0842745428748914,0.02,0.02040816326530612,0.20249824067558056
market,5,hk,,logistic_regression,1151.0,49.0,0.04257167680278019,0.5755213156042817,0.06071732272540966,0.28272056966362147,0.8023647146348329,0.4500339626126332,0.05466237942122187,0.3469387755102041,0.8099929627023222
market,5,hk,,random_forest,1151.0,49.0,0.04257167680278019,0.5552242675654655,0.05591319948802876,0.08589845338901698,0.3239047724886254,0.18795358826160355,0.0,0.0,1.2149894440534834
market,5,jp,,frozen_calibrated_xgboost,1572.0,75.0,0.04770992366412214,0.6266889334224004,0.0660499033237435,0.04525663009144201,0.1857264112016277,0.003931877669098145,0.0,0.0,1.4592405063291138
market,5,jp,,frozen_raw_xgboost_without_calibration,1572.0,75.0,0.04770992366412214,0.6519706078824316,0.07560495670803596,0.2146533868641606,0.6154256619538531,0.3919429769478833,0.07964601769911504,0.24,1.8572151898734177
market,5,jp,,gradient_boosting,1572.0,75.0,0.04770992366412214,0.6509730572255622,0.08693397709490402,0.057877080417638976,0.21916715592154878,0.03803916576916691,0.10810810810810811,0.05333333333333334,2.3878481012658224
market,5,jp,,historical_tail_threshold,1572.0,75.0,0.04770992366412214,0.517621910487642,0.0504684722367458,0.0865139947379135,1.7928525172745553,0.08651399391094147,0.0821917808219178,0.08,1.591898734177215
market,5,jp,,logistic_regression,1572.0,75.0,0.04770992366412214,0.5737697617457136,0.05489169885923838,0.23481496475258246,0.665779169587339,0.40369348055863297,0.07017543859649122,0.26666666666666666,0.39797468354430376
market,5,jp,,random_forest,1572.0,75.0,0.04770992366412214,0.57270986417279,0.07085432061212524,0.1129743151613656,0.3917893542060024,0.23761088679234954,0.08695652173913043,0.02666666666666667,2.2551898734177214
market,5,tw,,frozen_calibrated_xgboost,1336.0,62.0,0.04640718562874251,0.6405973059198865,0.06686373431657233,0.04402786641207195,0.18223953919088115,0.004997377387934322,0.0,0.0,1.6080885893115069
market,5,tw,,frozen_raw_xgboost_without_calibration,1336.0,62.0,0.04640718562874251,0.6430027345925964,0.06953336204427396,0.20132098286557895,0.5892402449794155,0.37794832616185625,0.07272727272727272,0.1935483870967742,1.7688974482426578
market,5,tw,,gradient_boosting,1336.0,62.0,0.04640718562874251,0.5639464222413532,0.054645473060187494,0.08185515164924352,0.3159534929150089,0.08630306007921185,0.06,0.04838709677419355,1.125662012518055
market,5,tw,,historical_tail_threshold,1336.0,62.0,0.04640718562874251,0.509887577859928,0.04764373949087547,0.08607784413922157,1.783814052456517,0.08607784331137726,0.06557377049180328,0.06451612903225806,1.125662012518055
market,5,tw,,logistic_regression,1336.0,62.0,0.04640718562874251,0.5612624702486454,0.05580352767983647,0.27938264349439157,0.7714095160444524,0.4468257829648977,0.05398457583547558,0.3387096774193548,1.125662012518055
market,5,tw,,random_forest,1336.0,62.0,0.04640718562874251,0.6576315389679445,0.1379758085721809,0.11685858880731448,0.39668376512653936,0.249106393691209,0.23809523809523808,0.08064516129032258,2.090515166104959
market,5,us,,frozen_calibrated_xgboost,1628.0,90.0,0.05528255528255528,0.591948417858691,0.07084647517879426,0.05223021342588949,0.2123576200166789,0.00597510685525748,0.0,0.0,1.8865712338104976
market,5,us,,frozen_raw_xgboost_without_calibration,1628.0,90.0,0.05528255528255528,0.5997182488079758,0.0763122667049203,0.21197638888052214,0.6130680877763772,0.3847139330091143,0.0903954802259887,0.17777777777777778,1.5536468984321745
market,5,us,,gradient_boosting,1628.0,90.0,0.05528255528255528,0.5930104031209362,0.07274597919893079,0.059843088223591676,0.2505736802526693,0.047348549164548205,0.15384615384615385,0.022222222222222223,0.7768234492160873
market,5,us,,historical_tail_threshold,1628.0,90.0,0.05528255528255528,0.5073255309926311,0.056248214387749275,0.10073710053562655,2.0876017205072266,0.10073709973710072,0.06976744186046512,0.06666666666666667,1.2207225630538514
market,5,us,,logistic_regression,1628.0,90.0,0.05528255528255528,0.5267591388527669,0.05664318022880144,0.1875085343053252,0.555913662395037,0.32882918767397556,0.049689440993788817,0.08888888888888889,0.8877982276755283
market,5,us,,random_forest,1628.0,90.0,0.05528255528255528,0.5606920965178442,0.06860054450835805,0.09487629501977335,0.34128919809683783,0.17355398208119954,0.125,0.011111111111111112,1.4426721199727335
global,1,,,frozen_calibrated_xgboost,6858.0,371.0,0.054097404491105276,0.6055189375225674,0.09053628451845967,0.050391260737183086,0.20550274238277622,0.003157258002549632,1.0,0.0026954177897574125,2.0209739652503282
global,1,,,frozen_raw_xgboost_without_calibration,6858.0,371.0,0.054097404491105276,0.6094856102418398,0.09920784921867101,0.20842849830989799,0.6081457211982468,0.3875162832614944,0.11627906976744186,0.20215633423180593,2.0479202847869993
global,1,,,gradient_boosting,6858.0,371.0,0.054097404491105276,0.5414023153086185,0.05940599073872443,0.08752105897609115,0.3210891208025586,0.0796581565047435,0.05198776758409786,0.04582210242587601,0.9970138228568286
global,1,,,historical_tail_threshold,6858.0,371.0,0.054097404491105276,0.524506819984568,0.05878428641104881,0.09667541537970256,2.003430339077752,0.09667541457305337,0.10109289617486339,0.09973045822102426,1.4551012549802365
global,1,,,logistic_regression,6858.0,371.0,0.054097404491105276,0.5557629877212439,0.07134678795891969,0.24054539988154375,0.6817844242074081,0.4113011183324382,0.06991358994501179,0.2398921832884097,1.4551012549802365
global,1,,,random_forest,6858.0,371.0,0.054097404491105276,0.5758953112528187,0.08804008382513659,0.11400240717117564,0.3949578186529159,0.23108021357145053,0.17204301075268819,0.0431266846361186,1.7784570894202887
global,5,,,frozen_calibrated_xgboost,6823.0,331.0,0.04851238458156236,0.6013922782955736,0.06422661657544111,0.04603843224853446,0.19135973506505036,0.003273056738157737,0.0,0.0,2.0522751500621483
global,5,,,frozen_raw_xgboost_without_calibration,6823.0,331.0,0.04851238458156236,0.6121517442802018,0.07255481474014452,0.20655954868736368,0.6012021708312333,0.38472264183669624,0.09153005464480875,0.20241691842900303,1.8711920485860765
global,5,,,gradient_boosting,6823.0,331.0,0.04851238458156236,0.5716778074990739,0.0605218847525456,0.06677813641054076,0.26805169341202684,0.05828855116159374,0.08235294117647059,0.04229607250755287,1.297762227245182
global,5,,,historical_tail_threshold,6823.0,331.0,0.04851238458156236,0.5055185280326425,0.049135918397122225,0.0898431773082222,1.8618440528757156,0.08984317648790856,0.059375,0.05740181268882175,1.0563180919437527
global,5,,,logistic_regression,6823.0,331.0,0.04851238458156236,0.55011931952503,0.05565137216897411,0.2404059975319563,0.6844424456372895,0.4007588215533429,0.06236403190717912,0.2598187311178248,1.0864986088564315
global,5,,,random_forest,6823.0,331.0,0.04851238458156236,0.5705804773897877,0.0751747017913719,0.09977014235863517,0.35675507719842237,0.2047421632703812,0.1864406779661017,0.03323262839879154,1.7806504978480404
