scope,horizon,market,row_count,positive_count,positive_rate,threshold,flag_count,flag_rate,true_positive_count,precision,recall,f1,top_1_count,top_1_positive_count,top_1_precision,top_1_recall,top_1_lift,top_5_count,top_5_positive_count,top_5_precision,top_5_recall,top_5_lift,top_10_count,top_10_positive_count,top_10_precision,top_10_recall,top_10_lift
market,,tw,4308.0,267.0,0.06197771587743733,0.5,1.0,0.00023212627669452182,0.0,0.0,0.0,0.0,44.0,5.0,0.11363636363636363,0.018726591760299626,1.8335035750766087,216.0,28.0,0.12962962962962962,0.10486891385767791,2.091552226383687,431.0,49.0,0.1136890951276102,0.18352059925093633,1.8343543888005422
market,,tw,4308.0,267.0,0.06197771587743733,0.6,1.0,0.00023212627669452182,0.0,0.0,0.0,0.0,44.0,5.0,0.11363636363636363,0.018726591760299626,1.8335035750766087,216.0,28.0,0.12962962962962962,0.10486891385767791,2.091552226383687,431.0,49.0,0.1136890951276102,0.18352059925093633,1.8343543888005422
market,,us,8152.0,438.0,0.05372914622178607,0.05,5050.0,0.6194798822374877,351.0,0.06950495049504951,0.8013698630136986,0.12791545189504375,82.0,34.0,0.4146341463414634,0.0776255707762557,7.717117719122396,408.0,66.0,0.16176470588235295,0.1506849315068493,3.010744023636852,816.0,100.0,0.12254901960784313,0.228310502283105,2.2808666845733727
market,,us,8152.0,438.0,0.05372914622178607,0.075,933.0,0.114450441609421,109.0,0.11682743837084673,0.24885844748858446,0.15900802334062727,82.0,34.0,0.4146341463414634,0.0776255707762557,7.717117719122396,408.0,66.0,0.16176470588235295,0.1506849315068493,3.010744023636852,816.0,100.0,0.12254901960784313,0.228310502283105,2.2808666845733727
market,,us,8152.0,438.0,0.05372914622178607,0.1,465.0,0.05704121687929342,70.0,0.15053763440860216,0.1598173515981735,0.15503875968992245,82.0,34.0,0.4146341463414634,0.0776255707762557,7.717117719122396,408.0,66.0,0.16176470588235295,0.1506849315068493,3.010744023636852,816.0,100.0,0.12254901960784313,0.228310502283105,2.2808666845733727
market,,us,8152.0,438.0,0.05372914622178607,0.15,148.0,0.01815505397448479,41.0,0.27702702702702703,0.09360730593607305,0.13993174061433444,82.0,34.0,0.4146341463414634,0.0776255707762557,7.717117719122396,408.0,66.0,0.16176470588235295,0.1506849315068493,3.010744023636852,816.0,100.0,0.12254901960784313,0.228310502283105,2.2808666845733727
market,,us,8152.0,438.0,0.05372914622178607,0.2,90.0,0.011040235525024533,35.0,0.3888888888888889,0.07990867579908675,0.13257575757575757,82.0,34.0,0.4146341463414634,0.0776255707762557,7.717117719122396,408.0,66.0,0.16176470588235295,0.1506849315068493,3.010744023636852,816.0,100.0,0.12254901960784313,0.228310502283105,2.2808666845733727
market,,us,8152.0,438.0,0.05372914622178607,0.3,6.0,0.0007360157016683023,4.0,0.6666666666666666,0.0091324200913242,0.018018018018018018,82.0,34.0,0.4146341463414634,0.0776255707762557,7.717117719122396,408.0,66.0,0.16176470588235295,0.1506849315068493,3.010744023636852,816.0,100.0,0.12254901960784313,0.228310502283105,2.2808666845733727
market,,us,8152.0,438.0,0.05372914622178607,0.4,6.0,0.0007360157016683023,4.0,0.6666666666666666,0.0091324200913242,0.018018018018018018,82.0,34.0,0.4146341463414634,0.0776255707762557,7.717117719122396,408.0,66.0,0.16176470588235295,0.1506849315068493,3.010744023636852,816.0,100.0,0.12254901960784313,0.228310502283105,2.2808666845733727
market,,us,8152.0,438.0,0.05372914622178607,0.5,6.0,0.0007360157016683023,4.0,0.6666666666666666,0.0091324200913242,0.018018018018018018,82.0,34.0,0.4146341463414634,0.0776255707762557,7.717117719122396,408.0,66.0,0.16176470588235295,0.1506849315068493,3.010744023636852,816.0,100.0,0.12254901960784313,0.228310502283105,2.2808666845733727
market,,us,8152.0,438.0,0.05372914622178607,0.6,6.0,0.0007360157016683023,4.0,0.6666666666666666,0.0091324200913242,0.018018018018018018,82.0,34.0,0.4146341463414634,0.0776255707762557,7.717117719122396,408.0,66.0,0.16176470588235295,0.1506849315068493,3.010744023636852,816.0,100.0,0.12254901960784313,0.228310502283105,2.2808666845733727
