date,horizon,portfolio_name,market,feature,feature_value,shap_value
2026-04-14,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_5d,0.004374958186598645,-0.2178027182817459
2026-04-14,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_20d,0.006801760636761135,-0.08719414472579956
2026-04-14,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_60d,0.00919372888066359,0.10451671481132507
2026-04-14,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_5d,-0.0001043305053474335,-0.029339754953980446
2026-04-14,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_20d,-0.0017913886889720184,0.06834163516759872
2026-04-14,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_20d,-0.04388342661770972,-0.002653517061844468
2026-04-14,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_60d,-0.047518322433233395,0.10712611675262451
2026-04-14,1,cn_consumption_resource_zero_overlap,cn,downside_volatility_20d,0.006699579088711686,-0.036612048745155334
2026-04-14,1,cn_consumption_resource_zero_overlap,cn,skewness_20d,-1.8163436431615938,-0.08155373483896255
2026-04-14,1,cn_consumption_resource_zero_overlap,cn,kurtosis_20d,4.437418057947041,0.005128582939505577
2026-04-14,1,cn_consumption_resource_zero_overlap,cn,correlation_mean_20d,0.09574516746053163,-0.05364800989627838
2026-04-14,1,cn_consumption_resource_zero_overlap,cn,correlation_max_20d,0.7858611436203997,-0.05724178999662399
2026-04-15,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_1d,-0.0055809441202361336,0.0880708172917366
2026-04-15,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_5d,-0.006042078446179917,-0.08536519855260849
2026-04-15,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_5d,0.005011421785289303,-0.21260175108909607
2026-04-15,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_20d,0.006808933081511987,-0.08405270427465439
2026-04-15,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_60d,0.009221032072471096,0.10700637847185135
2026-04-15,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_5d,-0.0012084156892359834,-0.02344680204987526
2026-04-15,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_20d,-0.0018040706979019906,0.04225114360451698
2026-04-15,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_20d,-0.04388342661770972,-0.0003661928349174559
2026-04-15,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_60d,-0.047518322433233395,0.11187709867954254
2026-04-15,1,cn_consumption_resource_zero_overlap,cn,downside_volatility_20d,0.006694857464171216,-0.03872276842594147
2026-04-15,1,cn_consumption_resource_zero_overlap,cn,skewness_20d,-1.8062930909570845,-0.08086884766817093
2026-04-15,1,cn_consumption_resource_zero_overlap,cn,kurtosis_20d,4.388886458975361,0.0097983842715621
2026-04-15,1,cn_consumption_resource_zero_overlap,cn,correlation_mean_20d,0.09428542217841898,0.004021276719868183
2026-04-15,1,cn_consumption_resource_zero_overlap,cn,correlation_max_20d,0.7392308146633112,0.09851729869842529
2026-04-16,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_1d,-0.0016509346879937882,-0.07524219900369644
2026-04-16,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_5d,-0.0001685522641432962,-0.1097455620765686
2026-04-16,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_5d,0.0036695070382988804,-0.2758811414241791
2026-04-16,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_20d,0.006801475778471766,-0.08480706810951233
2026-04-16,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_60d,0.00918155933785166,0.08054523169994354
2026-04-16,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_5d,-3.371045282865924e-05,-0.0312143936753273
2026-04-16,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_20d,-0.001728626438464613,0.023647388443350792
2026-04-16,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_20d,-0.04388342661770972,-0.0006210074061527848
2026-04-16,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_60d,-0.04767885184736409,0.10396978259086609
2026-04-16,1,cn_consumption_resource_zero_overlap,cn,downside_volatility_20d,0.00679695306410701,-0.039042338728904724
2026-04-16,1,cn_consumption_resource_zero_overlap,cn,skewness_20d,-1.8487532212768742,-0.09176483005285263
2026-04-16,1,cn_consumption_resource_zero_overlap,cn,kurtosis_20d,4.523915292577654,-0.021278806030750275
2026-04-16,1,cn_consumption_resource_zero_overlap,cn,correlation_mean_20d,0.10231377899519174,-0.026728026568889618
2026-04-16,1,cn_consumption_resource_zero_overlap,cn,correlation_max_20d,0.755909764507491,0.06311995536088943
2026-04-17,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_1d,-0.009530645786990831,0.1010628491640091
2026-04-17,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_5d,-0.012654895140291169,0.08268315345048904
2026-04-17,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_5d,0.005097415992969655,-0.19100750982761383
2026-04-17,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_20d,0.00688694959341248,-0.0806971862912178
2026-04-17,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_60d,0.009261120550694054,0.10788466781377792
2026-04-17,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_5d,-0.0025309790280582337,-0.005190260708332062
2026-04-17,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_20d,-0.002391873582951485,0.04053359851241112
2026-04-17,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_20d,-0.04388342661770972,-0.0019228189485147595
2026-04-17,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_60d,-0.056711973270038296,0.09160346537828445
2026-04-17,1,cn_consumption_resource_zero_overlap,cn,downside_volatility_20d,0.006515230693239836,-0.04645116999745369
2026-04-17,1,cn_consumption_resource_zero_overlap,cn,skewness_20d,-1.572920520361396,-0.057686083018779755
2026-04-17,1,cn_consumption_resource_zero_overlap,cn,kurtosis_20d,3.396412817062461,-0.032291121780872345
2026-04-17,1,cn_consumption_resource_zero_overlap,cn,correlation_mean_20d,0.15384244423353524,-0.045014284551143646
2026-04-17,1,cn_consumption_resource_zero_overlap,cn,correlation_max_20d,0.754058602160797,0.07384154945611954
2026-04-20,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_1d,0.005737188760185783,-0.050432998687028885
2026-04-20,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_5d,-0.010159340921362694,0.05232761427760124
2026-04-20,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_5d,0.005867890851991007,-0.019281500950455666
2026-04-20,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_20d,0.006973435970137842,-0.08570394665002823
2026-04-20,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_60d,0.009279081312761967,0.12205583602190018
2026-04-20,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_5d,-0.0020318681842725387,-0.00965072587132454
2026-04-20,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_20d,-0.001695556109264594,0.025306053459644318
2026-04-20,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_20d,-0.04388342661770972,-0.002455248264595866
2026-04-20,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_60d,-0.056711973270038296,0.14083412289619446
2026-04-20,1,cn_consumption_resource_zero_overlap,cn,downside_volatility_20d,0.006848399443575027,-0.014835895970463753
2026-04-20,1,cn_consumption_resource_zero_overlap,cn,skewness_20d,-1.7228903444252115,-0.0660402849316597
2026-04-20,1,cn_consumption_resource_zero_overlap,cn,kurtosis_20d,3.925386972511449,0.03025447204709053
2026-04-20,1,cn_consumption_resource_zero_overlap,cn,correlation_mean_20d,0.16039990237655774,-0.05737444758415222
2026-04-20,1,cn_consumption_resource_zero_overlap,cn,correlation_max_20d,0.757754521703195,0.008704324252903461
2026-04-21,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_1d,-0.0017009465131272929,-0.1054341271519661
2026-04-21,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_5d,-0.012726282348162254,0.07105091959238052
2026-04-21,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_5d,0.005659563436427723,0.008866546675562859
2026-04-21,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_20d,0.0047200758882818905,-0.07014168798923492
2026-04-21,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_60d,0.009212698611584223,0.06864305585622787
2026-04-21,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_5d,-0.002545256469632451,0.0017090631881728768
2026-04-21,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_20d,-0.0006040206995653944,0.06396430730819702
2026-04-21,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_20d,-0.04388342661770972,0.0223105326294899
2026-04-21,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_60d,-0.056711973270038296,0.10107895731925964
2026-04-21,1,cn_consumption_resource_zero_overlap,cn,downside_volatility_20d,0.0035047479578144544,-0.05267735570669174
2026-04-21,1,cn_consumption_resource_zero_overlap,cn,skewness_20d,-0.5511215038927548,0.016702888533473015
2026-04-21,1,cn_consumption_resource_zero_overlap,cn,kurtosis_20d,-0.8796483188429133,0.017498034983873367
2026-04-21,1,cn_consumption_resource_zero_overlap,cn,correlation_mean_20d,0.047661180411147586,0.03828239440917969
2026-04-21,1,cn_consumption_resource_zero_overlap,cn,correlation_max_20d,0.4865891946313606,0.16918350756168365
2026-04-22,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_1d,-0.005152451934933917,0.10159041732549667
2026-04-22,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_5d,-0.012297790162860037,0.057101912796497345
2026-04-22,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_5d,0.005605086545618322,-0.011534534394741058
2026-04-22,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_20d,0.004827431102928356,-0.05780746042728424
2026-04-22,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_60d,0.009224921121540955,0.07146137952804565
2026-04-22,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_5d,-0.0024595580325720073,-0.0007645654259249568
2026-04-22,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_20d,-0.0008439402712175171,0.07921911776065826
2026-04-22,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_20d,-0.04388342661770972,0.00013355625560507178
2026-04-22,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_60d,-0.05776429308988318,0.09909363090991974
2026-04-22,1,cn_consumption_resource_zero_overlap,cn,downside_volatility_20d,0.0032067394699749237,-0.027777694165706635
2026-04-22,1,cn_consumption_resource_zero_overlap,cn,skewness_20d,-0.3982799380831606,0.021147793158888817
2026-04-22,1,cn_consumption_resource_zero_overlap,cn,kurtosis_20d,-1.1696781390256261,0.16226181387901306
2026-04-22,1,cn_consumption_resource_zero_overlap,cn,correlation_mean_20d,0.07882920051243754,0.08357477933168411
2026-04-22,1,cn_consumption_resource_zero_overlap,cn,correlation_max_20d,0.6021422924162109,0.012129679322242737
2026-04-23,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_1d,0.004359396681258025,-0.0640406534075737
2026-04-23,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_5d,-0.006287458793608225,-0.07397251576185226
2026-04-23,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_5d,0.006408733021778011,-0.10592513531446457
2026-04-23,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_20d,0.004938874723733348,-0.0555826872587204
2026-04-23,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_60d,0.00916865726340314,0.0690859779715538
2026-04-23,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_5d,-0.001257491758721645,-0.016888070851564407
2026-04-23,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_20d,-0.0007064216053012185,0.06299914419651031
2026-04-23,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_20d,-0.04388342661770972,-0.0013889051042497158
2026-04-23,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_60d,-0.05776429308988318,0.10892970860004425
2026-04-23,1,cn_consumption_resource_zero_overlap,cn,downside_volatility_20d,0.0032067394699749237,-0.05140861123800278
2026-04-23,1,cn_consumption_resource_zero_overlap,cn,skewness_20d,-0.4035405394684431,0.024081489071249962
2026-04-23,1,cn_consumption_resource_zero_overlap,cn,kurtosis_20d,-1.2426791457895803,0.14245355129241943
2026-04-23,1,cn_consumption_resource_zero_overlap,cn,correlation_mean_20d,0.09514110210193923,0.07311203330755234
2026-04-23,1,cn_consumption_resource_zero_overlap,cn,correlation_max_20d,0.6141051365603923,0.004881898872554302
2026-04-24,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_1d,8.964931068146014e-07,-0.0928983986377716
2026-04-24,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_5d,0.0032440834864894204,-0.11163779348134995
2026-04-24,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_5d,0.004451287441491705,-0.11677698791027069
2026-04-24,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_20d,0.004923223124937823,-0.07624588906764984
2026-04-24,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_60d,0.00916378119730306,0.06916924566030502
2026-04-24,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_5d,0.0006488166972978841,-0.02667464129626751
2026-04-24,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_20d,-0.000582643684826151,0.06271549314260483
2026-04-24,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_20d,-0.04388342661770972,-0.0002880611573345959
2026-04-24,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_60d,-0.05776429308988318,0.08575056493282318
2026-04-24,1,cn_consumption_resource_zero_overlap,cn,downside_volatility_20d,0.003282137341758854,-0.0346514992415905
2026-04-24,1,cn_consumption_resource_zero_overlap,cn,skewness_20d,-0.48834272696006165,0.025481853634119034
2026-04-24,1,cn_consumption_resource_zero_overlap,cn,kurtosis_20d,-1.1590465474453295,0.18093405663967133
2026-04-24,1,cn_consumption_resource_zero_overlap,cn,correlation_mean_20d,0.09652370035105248,0.07705386728048325
2026-04-24,1,cn_consumption_resource_zero_overlap,cn,correlation_max_20d,0.6188752358368268,0.00538988783955574
2026-04-27,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_1d,0.0007207654653420698,-0.0928983986377716
2026-04-27,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_5d,-0.001772339808354293,-0.10483209788799286
2026-04-27,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_5d,0.003476225876844094,-0.12400340288877487
2026-04-27,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_20d,0.004918445852634163,-0.06908508390188217
2026-04-27,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_60d,0.009095416372720478,0.05906655639410019
2026-04-27,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_5d,-0.0003544679616708586,-0.025184592232108116
2026-04-27,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_20d,-0.0005979022219893372,0.06065676733851433
2026-04-27,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_20d,-0.04388342661770972,-0.0002880611573345959
2026-04-27,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_60d,-0.05776429308988318,0.08582862466573715
2026-04-27,1,cn_consumption_resource_zero_overlap,cn,downside_volatility_20d,0.003282137341758854,-0.019754992797970772
2026-04-27,1,cn_consumption_resource_zero_overlap,cn,skewness_20d,-0.4803834177001042,0.02685282565653324
2026-04-27,1,cn_consumption_resource_zero_overlap,cn,kurtosis_20d,-1.157698949206227,0.18428590893745422
2026-04-27,1,cn_consumption_resource_zero_overlap,cn,correlation_mean_20d,0.10058784224897666,0.06426191329956055
2026-04-27,1,cn_consumption_resource_zero_overlap,cn,correlation_max_20d,0.5829956258823267,0.005703344475477934
2026-04-28,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_1d,0.016994887687535817,-0.05692668259143829
2026-04-28,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_5d,0.016923494392308818,-0.20741190016269684
2026-04-28,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_5d,0.008330919502803284,-0.08898015320301056
2026-04-28,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_20d,0.006190030354232208,-0.0901506170630455
2026-04-28,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_60d,0.009302932373856964,0.05712999776005745
2026-04-28,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_5d,0.0033846988784617636,-0.040375567972660065
2026-04-28,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_20d,-1.079665832036912e-05,-0.00871859211474657
2026-04-28,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_20d,-0.04388342661770972,-0.005845587234944105
2026-04-28,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_60d,-0.05776429308988318,0.11273088306188583
2026-04-28,1,cn_consumption_resource_zero_overlap,cn,downside_volatility_20d,0.003282137341758854,-0.06541422009468079
2026-04-28,1,cn_consumption_resource_zero_overlap,cn,skewness_20d,0.7350270754870762,-0.081172876060009
2026-04-28,1,cn_consumption_resource_zero_overlap,cn,kurtosis_20d,1.6472180208111737,-0.04166886955499649
2026-04-28,1,cn_consumption_resource_zero_overlap,cn,correlation_mean_20d,0.23865919501156035,-0.03555357828736305
2026-04-28,1,cn_consumption_resource_zero_overlap,cn,correlation_max_20d,0.607675237629248,0.007898734882473946
2026-04-29,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_1d,0.02234277248856221,-0.04313823580741882
2026-04-29,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_5d,0.04441871881580495,-0.043811578303575516
2026-04-29,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_5d,0.01016052430763779,-0.07288091629743576
2026-04-29,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_20d,0.0076956569283004065,-0.11263212561607361
2026-04-29,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_60d,0.009562775299138503,0.01715141348540783
2026-04-29,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_5d,0.008883743763160989,-0.040838271379470825
2026-04-29,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_20d,0.0014864273313285191,-0.24746546149253845
2026-04-29,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_20d,-0.04388342661770972,-0.017864642664790154
2026-04-29,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_60d,-0.05776429308988318,0.10559839755296707
2026-04-29,1,cn_consumption_resource_zero_overlap,cn,downside_volatility_20d,0.0033665082496428926,-0.11481242626905441
2026-04-29,1,cn_consumption_resource_zero_overlap,cn,skewness_20d,1.2147098477433589,0.0642470195889473
2026-04-29,1,cn_consumption_resource_zero_overlap,cn,kurtosis_20d,2.2244185635216325,-0.02335619181394577
2026-04-29,1,cn_consumption_resource_zero_overlap,cn,correlation_mean_20d,0.2291467659200483,-0.08255187422037125
2026-04-29,1,cn_consumption_resource_zero_overlap,cn,correlation_max_20d,0.8756305036415136,-0.06262839585542679
2026-04-30,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_1d,0.01076241979772944,-0.04614780843257904
2026-04-30,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_5d,0.05082174193227636,-0.03929014503955841
2026-04-30,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_5d,0.009846382367952683,-0.06601422280073166
2026-04-30,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_20d,0.00796958010152449,-0.11076091974973679
2026-04-30,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_60d,0.009546725550608134,0.014033741317689419
2026-04-30,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_5d,0.01016434838645527,-0.037358593195676804
2026-04-30,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_20d,0.0018966564212838945,-0.1882561296224594
2026-04-30,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_20d,-0.04388342661770972,-0.020419949665665627
2026-04-30,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_60d,-0.05776429308988318,0.09796926379203796
2026-04-30,1,cn_consumption_resource_zero_overlap,cn,downside_volatility_20d,0.0033665082496428926,-0.11310666054487228
2026-04-30,1,cn_consumption_resource_zero_overlap,cn,skewness_20d,1.0140402041368966,0.00999324582517147
2026-04-30,1,cn_consumption_resource_zero_overlap,cn,kurtosis_20d,1.3247445919269956,-0.02409094013273716
2026-04-30,1,cn_consumption_resource_zero_overlap,cn,correlation_mean_20d,0.20034524982868404,0.0061429389752447605
2026-04-30,1,cn_consumption_resource_zero_overlap,cn,correlation_max_20d,0.6053385600169549,0.02097802236676216
2026-05-06,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_1d,-0.0037388005241639436,-0.06030721589922905
2026-05-06,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_5d,0.0470820449150056,-0.0385432168841362
2026-05-06,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_5d,0.010897358756023923,-0.037370458245277405
2026-05-06,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_20d,0.008041467825244765,-0.10808901488780975
2026-05-06,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_60d,0.009561702527635468,0.01823239214718342
2026-05-06,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_5d,0.00941640898300112,-0.03397354111075401
2026-05-06,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_20d,0.0014870727617358932,-0.2350667119026184
2026-05-06,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_20d,-0.04388342661770972,-0.015800796449184418
2026-05-06,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_60d,-0.05776429308988318,0.11173591017723083
2026-05-06,1,cn_consumption_resource_zero_overlap,cn,downside_volatility_20d,0.0031698853165383623,-0.11176501959562302
2026-05-06,1,cn_consumption_resource_zero_overlap,cn,skewness_20d,1.1350158246512096,0.007504091132432222
2026-05-06,1,cn_consumption_resource_zero_overlap,cn,kurtosis_20d,1.4341007418347158,-0.04334499314427376
2026-05-06,1,cn_consumption_resource_zero_overlap,cn,correlation_mean_20d,0.2259380717310408,-0.003911580424755812
2026-05-06,1,cn_consumption_resource_zero_overlap,cn,correlation_max_20d,0.6138072511724886,0.020662125200033188
2026-05-07,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_1d,-0.01308249902909602,0.10854979604482651
2026-05-07,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_5d,0.033278780420567505,-0.15516914427280426
2026-05-07,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_5d,0.014726594436935215,0.1350039690732956
2026-05-07,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_20d,0.008460802136778823,-0.08866128325462341
2026-05-07,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_60d,0.009611949003720376,0.06299814581871033
2026-05-07,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_5d,0.006655756084113501,-0.02374216727912426
2026-05-07,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_20d,0.0012035240326227687,-0.1591913253068924
2026-05-07,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_20d,-0.04388342661770972,-0.0039635151624679565
2026-05-07,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_60d,-0.05776429308988318,0.1321408897638321
2026-05-07,1,cn_consumption_resource_zero_overlap,cn,downside_volatility_20d,0.0041782386122354576,-0.06809448450803757
2026-05-07,1,cn_consumption_resource_zero_overlap,cn,skewness_20d,0.8556571606455294,-0.06898348033428192
2026-05-07,1,cn_consumption_resource_zero_overlap,cn,kurtosis_20d,1.1983130936661734,-0.036459989845752716
2026-05-07,1,cn_consumption_resource_zero_overlap,cn,correlation_mean_20d,0.24654188865243137,-0.06797628104686737
2026-05-07,1,cn_consumption_resource_zero_overlap,cn,correlation_max_20d,0.6046645660502967,0.014965389855206013
2026-05-08,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_1d,-0.005739828948942057,0.08071251958608627
2026-05-08,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_5d,0.01054406378408964,-0.16291143000125885
2026-05-08,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_5d,0.014237887419931029,0.12317386269569397
2026-05-08,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_20d,0.008568678835084973,-0.08470484614372253
2026-05-08,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_60d,0.00962063753044105,0.06394904106855392
2026-05-08,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_5d,0.002108812756817928,-0.028838247060775757
2026-05-08,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_20d,0.0007109811650749507,-0.12951669096946716
2026-05-08,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_20d,-0.04388342661770972,-0.006337776780128479
2026-05-08,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_60d,-0.05776429308988318,0.1386004090309143
2026-05-08,1,cn_consumption_resource_zero_overlap,cn,downside_volatility_20d,0.003941352538912025,-0.056021712720394135
2026-05-08,1,cn_consumption_resource_zero_overlap,cn,skewness_20d,0.9821734042580069,-0.052563734352588654
2026-05-08,1,cn_consumption_resource_zero_overlap,cn,kurtosis_20d,1.2461311752945816,-0.03495697304606438
2026-05-08,1,cn_consumption_resource_zero_overlap,cn,correlation_mean_20d,0.27618300192277434,-0.11217695474624634
2026-05-08,1,cn_consumption_resource_zero_overlap,cn,correlation_max_20d,0.6165053843702195,0.011898818425834179
2026-05-11,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_1d,0.005505142028640456,-0.041799210011959076
2026-05-11,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_5d,-0.006293566675832114,-0.045559775084257126
2026-05-11,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_5d,0.00943782971511901,-0.07911229133605957
2026-05-11,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_20d,0.008632444372441261,-0.08369691669940948
2026-05-11,1,cn_consumption_resource_zero_overlap,cn,rolling_volatility_60d,0.009534222674902278,0.05271458625793457
2026-05-11,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_5d,-0.0012587133351664227,-0.017925381660461426
2026-05-11,1,cn_consumption_resource_zero_overlap,cn,rolling_mean_return_20d,0.0009892641765466424,-0.12400760501623154
2026-05-11,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_20d,-0.04388342661770972,-0.006344998721033335
2026-05-11,1,cn_consumption_resource_zero_overlap,cn,rolling_max_drawdown_60d,-0.05776429308988318,0.11922153830528259
2026-05-11,1,cn_consumption_resource_zero_overlap,cn,downside_volatility_20d,0.003681239961913669,-0.0610860213637352
2026-05-11,1,cn_consumption_resource_zero_overlap,cn,skewness_20d,0.8631320133420878,-0.07554004341363907
2026-05-11,1,cn_consumption_resource_zero_overlap,cn,kurtosis_20d,0.9671188935787527,-0.02865448035299778
2026-05-11,1,cn_consumption_resource_zero_overlap,cn,correlation_mean_20d,0.2897002064804178,-0.0991707295179367
2026-05-11,1,cn_consumption_resource_zero_overlap,cn,correlation_max_20d,0.6240590937363302,0.008263703435659409
2026-05-12,1,cn_consumption_resource_zero_overlap,cn,portfolio_return_1d,-0.005380776419124513,0.06618904322385788
